ts,role,ip,peer_ip,dl_mcs,ul_mcs,dl_snr_db,ul_snr_db,dl_rssi_dbm,ul_rssi_dbm,dl_rate,note
2026-05-09T12:23:09-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:24:09-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:25:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T12:26:10-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T12:27:10-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T12:28:10-05:00,AP,192.168.1.2,192.168.1.3,105,106,20,20,-76,-80,137M,ok
2026-05-09T12:29:11-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T12:30:11-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:31:11-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T12:32:11-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T12:33:12-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T12:34:12-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T12:35:12-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-77,137M,ok
2026-05-09T12:36:13-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T12:37:13-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T12:38:14-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:39:14-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T12:40:15-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T12:41:15-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T12:42:15-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:43:16-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:44:16-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-78,137M,ok
2026-05-09T12:45:16-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T12:46:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:47:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T12:48:17-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T12:49:17-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T12:50:18-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,21,-76,-77,103M,ok
2026-05-09T12:51:18-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T12:52:18-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:53:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-77,103M,ok
2026-05-09T12:54:19-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T12:55:19-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T12:56:19-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T12:57:21-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T12:58:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T12:59:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T13:00:22-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T13:01:22-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T13:02:22-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:03:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T13:04:23-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T13:05:23-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T13:06:23-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T13:07:24-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:08:24-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:09:24-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:10:24-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T13:11:25-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:12:25-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T13:13:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:14:26-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T13:15:26-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:16:26-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:17:26-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T13:18:27-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:19:27-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:20:27-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T13:21:28-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T13:22:28-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:23:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T13:24:28-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T13:25:29-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T13:26:29-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T13:27:29-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:28:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:29:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:30:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T13:31:30-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:32:31-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T13:33:31-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-77,137M,ok
2026-05-09T13:34:31-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T13:35:32-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:36:32-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:37:32-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T13:38:33-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T13:39:33-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:40:33-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:41:33-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T13:42:34-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T13:43:34-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:44:34-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T13:45:35-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:46:35-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:47:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T13:48:35-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T13:49:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T13:50:36-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T13:51:36-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T13:52:37-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T13:53:37-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T13:54:37-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T13:55:37-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T13:56:38-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T13:57:38-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T13:58:38-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T13:59:39-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:00:39-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T14:01:39-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T14:02:39-05:00,AP,192.168.1.2,192.168.1.3,106,105,20,21,-76,-79,154M,ok
2026-05-09T14:03:40-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T14:04:40-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:05:40-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:06:41-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T14:07:41-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T14:08:41-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,68M,ok
2026-05-09T14:09:41-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,21,-76,-79,51M,ok
2026-05-09T14:10:42-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T14:11:42-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:12:42-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:13:43-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T14:14:43-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T14:15:43-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:16:43-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T14:17:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:18:44-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:19:44-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T14:20:45-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T14:21:45-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:22:45-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:23:45-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:24:46-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T14:25:46-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:26:46-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:27:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,21,-76,-79,103M,ok
2026-05-09T14:28:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:29:47-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:30:47-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T14:31:48-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:32:48-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-81,137M,ok
2026-05-09T14:33:48-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:34:49-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T14:35:49-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T14:36:49-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-80,68M,ok
2026-05-09T14:37:49-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T14:38:50-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:39:50-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T14:40:50-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T14:41:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,21,-76,-79,137M,ok
2026-05-09T14:42:51-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-78,77M,ok
2026-05-09T14:43:51-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:44:52-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T14:45:52-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T14:46:52-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T14:47:52-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T14:48:53-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:49:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:50:53-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T14:51:54-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T14:52:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-79,103M,ok
2026-05-09T14:53:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:54:54-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T14:55:55-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T14:56:55-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T14:57:55-05:00,AP,192.168.1.2,192.168.1.3,106,106,20,20,-76,-78,77M,ok
2026-05-09T14:58:56-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T14:59:56-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T15:00:56-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T15:01:56-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T15:02:57-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T15:03:57-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:04:57-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T15:05:58-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T15:06:59-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T15:07:59-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:08:59-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T15:10:00-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T15:11:00-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T15:12:02-05:00,AP,192.168.1.2,192.168.1.3,104,102,20,19,-76,-81,103M,ok
2026-05-09T15:13:04-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T15:14:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:15:04-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:16:04-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-80,68M,ok
2026-05-09T15:17:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-78,137M,ok
2026-05-09T15:18:05-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T15:19:05-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,21,-76,-79,137M,ok
2026-05-09T15:20:06-05:00,AP,192.168.1.2,192.168.1.3,105,102,20,20,-76,-80,137M,ok
2026-05-09T15:21:06-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T15:22:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:23:06-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:24:07-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T15:25:07-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:26:07-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T15:27:08-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T15:28:08-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T15:29:08-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T15:30:10-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T15:31:10-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T15:32:10-05:00,AP,192.168.1.2,192.168.1.3,106,102,20,20,-76,-80,77M,ok
2026-05-09T15:33:10-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T15:34:11-05:00,AP,192.168.1.2,192.168.1.3,106,103,20,20,-76,-80,154M,ok
2026-05-09T15:35:11-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T15:36:11-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T15:37:11-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T15:38:12-05:00,AP,192.168.1.2,192.168.1.3,103,105,20,20,-76,-80,68M,ok
2026-05-09T15:39:12-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
2026-05-09T15:40:12-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-81,68M,ok
2026-05-09T15:41:13-05:00,AP,192.168.1.2,192.168.1.3,102,102,20,19,-76,-81,51M,ok
2026-05-09T15:42:13-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,19,-76,-81,68M,ok
2026-05-09T15:43:13-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T15:44:14-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T15:45:14-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-80,103M,ok
2026-05-09T15:46:14-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T15:47:14-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T15:48:15-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-78,137M,ok
2026-05-09T15:49:15-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,19,-76,-79,137M,ok
2026-05-09T15:50:15-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,20,-76,-80,68M,ok
2026-05-09T15:51:16-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:52:16-05:00,AP,192.168.1.2,192.168.1.3,103,105,20,19,-76,-81,68M,ok
2026-05-09T15:53:16-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,20,-76,-80,68M,ok
2026-05-09T15:54:16-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-79,103M,ok
2026-05-09T15:55:17-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,19,-76,-81,137M,ok
2026-05-09T15:56:17-05:00,AP,192.168.1.2,192.168.1.3,103,103,20,21,-76,-79,68M,ok
2026-05-09T15:57:17-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T15:58:18-05:00,AP,192.168.1.2,192.168.1.3,102,104,20,21,-76,-79,51M,ok
2026-05-09T15:59:18-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:00:18-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:01:18-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,19,-76,-81,103M,ok
2026-05-09T16:02:19-05:00,AP,192.168.1.2,192.168.1.3,104,103,20,20,-76,-80,103M,ok
2026-05-09T16:03:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T16:04:19-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:05:20-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:06:20-05:00,AP,192.168.1.2,192.168.1.3,103,104,20,19,-76,-79,68M,ok
2026-05-09T16:07:20-05:00,AP,192.168.1.2,192.168.1.3,102,104,20,20,-76,-80,51M,ok
2026-05-09T16:08:20-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:09:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:10:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,20,-76,-80,137M,ok
2026-05-09T16:11:21-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:12:22-05:00,AP,192.168.1.2,192.168.1.3,106,105,20,21,-76,-79,77M,ok
2026-05-09T16:13:22-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,20,-76,-78,103M,ok
2026-05-09T16:14:22-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,21,-76,-79,137M,ok
2026-05-09T16:15:22-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:16:23-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T16:17:23-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:18:23-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:19:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:20:24-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T16:21:24-05:00,AP,192.168.1.2,192.168.1.3,105,103,20,20,-76,-80,137M,ok
2026-05-09T16:22:24-05:00,AP,192.168.1.2,192.168.1.3,106,104,20,20,-76,-80,154M,ok
2026-05-09T16:23:25-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-81,137M,ok
2026-05-09T16:24:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,20,-76,-80,103M,ok
2026-05-09T16:25:25-05:00,AP,192.168.1.2,192.168.1.3,104,104,20,19,-76,-81,103M,ok
2026-05-09T16:26:26-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T16:27:26-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-80,137M,ok
2026-05-09T16:28:26-05:00,AP,192.168.1.2,192.168.1.3,105,105,20,20,-76,-78,137M,ok
2026-05-09T16:29:26-05:00,AP,192.168.1.2,192.168.1.3,101,101,20,20,-76,-80,34M,ok
2026-05-09T16:30:27-05:00,AP,192.168.1.2,192.168.1.3,104,105,20,19,-76,-81,103M,ok
2026-05-09T16:31:27-05:00,AP,192.168.1.2,192.168.1.3,105,104,20,19,-76,-79,137M,ok
