ts,role,ip,f4,f5,f6,f7,mcs_dl,mcs_ul,snr_dl,snr_ul,rssi_c0p,rssi_c0e,rssi_c1p,rssi_c1e,dl_rate,ul_rate,sta_dl_rssi,sta_ul_rssi,res20,res21,res22,res23,res24
2026-02-25T00:00:01-05:00,AP,192.168.1.2,0,137,2,2,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T00:00:01-05:00,SM,192.168.1.3,2,2,,,106,105,22,23,	-95,,	-94,,154M,,-74,-77,,,,,
2026-02-25T18:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:23:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:24:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-84,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:24:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-84,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-79,	-80,	-92,	-92,137M,,-76,-76,,,,,
2026-02-25T18:25:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-79,	-80,	-92,	-92,137M,,-76,-76,,,,,
2026-02-25T18:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-82,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:26:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-82,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:27:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-79,	-81,	-92,	-94,103M,,-76,-77,,,,,
2026-02-25T18:27:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-79,	-81,	-92,	-94,103M,,-76,-77,,,,,
2026-02-25T18:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-82,	-84,	-92,	-96,137M,,-76,-77,,,,,
2026-02-25T18:28:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-82,	-84,	-92,	-96,137M,,-76,-77,,,,,
2026-02-25T18:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-79,	-81,	-92,	-94,137M,,-76,-77,,,,,
2026-02-25T18:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-79,	-81,	-92,	-94,137M,,-76,-77,,,,,
2026-02-25T18:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-92,	-96,137M,,-76,-78,,,,,
2026-02-25T18:30:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-92,	-96,137M,,-76,-78,,,,,
2026-02-25T18:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-84,	-92,	-95,137M,,-76,-77,,,,,
2026-02-25T18:31:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-84,	-92,	-95,137M,,-76,-77,,,,,
2026-02-25T18:32:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:32:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-78,	-81,	-90,	-93,137M,,-76,-77,,,,,
2026-02-25T18:33:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-78,	-81,	-90,	-93,137M,,-76,-77,,,,,
2026-02-25T18:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-83,	-85,	-93,	-94,137M,,-76,-78,,,,,
2026-02-25T18:34:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-83,	-85,	-93,	-94,137M,,-76,-78,,,,,
2026-02-25T18:35:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-81,	-83,	-95,	-96,103M,,-76,-77,,,,,
2026-02-25T18:35:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-81,	-83,	-95,	-96,103M,,-76,-77,,,,,
2026-02-25T18:36:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-82,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T18:36:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-82,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T18:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-79,	-81,	-90,	-92,137M,,-76,-78,,,,,
2026-02-25T18:37:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-79,	-81,	-90,	-92,137M,,-76,-78,,,,,
2026-02-25T18:38:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-25T18:38:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-25T18:39:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-79,	-81,	-92,	-95,103M,,-76,-77,,,,,
2026-02-25T18:39:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-79,	-81,	-92,	-95,103M,,-76,-77,,,,,
2026-02-25T18:40:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-95,	-96,137M,,-76,-77,,,,,
2026-02-25T18:40:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-95,	-96,137M,,-76,-77,,,,,
2026-02-25T18:41:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:41:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:42:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T18:42:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T18:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-82,	-92,	-93,137M,,-76,-77,,,,,
2026-02-25T18:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-82,	-92,	-93,137M,,-76,-77,,,,,
2026-02-25T18:44:02-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-76,-77,,,,,
2026-02-25T18:44:02-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-76,-77,,,,,
2026-02-25T18:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-82,	-83,	-95,	-96,137M,,-76,-77,,,,,
2026-02-25T18:45:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-82,	-83,	-95,	-96,137M,,-76,-77,,,,,
2026-02-25T18:46:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,	-81,	-83,	-92,	-95,103M,,-76,-77,,,,,
2026-02-25T18:46:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,	-81,	-83,	-92,	-95,103M,,-76,-77,,,,,
2026-02-25T18:47:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-82,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:47:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-82,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T18:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-92,	-95,137M,,-76,-78,,,,,
2026-02-25T18:48:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-92,	-95,137M,,-76,-78,,,,,
2026-02-25T18:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:49:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T18:50:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-84,	-94,	-95,137M,,-76,-77,,,,,
2026-02-25T18:50:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-84,	-94,	-95,137M,,-76,-77,,,,,
2026-02-25T18:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,19,20,	-81,	-83,	-93,	-95,137M,,-77,-78,,,,,
2026-02-25T18:51:01-05:00,SM,192.168.1.3,2,2,,,105,104,19,20,	-81,	-83,	-93,	-95,137M,,-77,-78,,,,,
2026-02-25T18:52:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,19,21,	-81,	-83,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T18:52:01-05:00,SM,192.168.1.3,2,2,,,105,105,19,21,	-81,	-83,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T18:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,19,21,	-81,	-83,	-94,	-96,137M,,-77,-77,,,,,
2026-02-25T18:53:01-05:00,SM,192.168.1.3,2,2,,,105,105,19,21,	-81,	-83,	-94,	-96,137M,,-77,-77,,,,,
2026-02-25T18:54:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,19,21,	-82,	-83,	-93,	-98,137M,,-77,-77,,,,,
2026-02-25T18:54:01-05:00,SM,192.168.1.3,2,2,,,105,104,19,21,	-82,	-83,	-93,	-98,137M,,-77,-77,,,,,
2026-02-25T18:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,19,21,	-81,	-82,	-94,	-97,137M,,-77,-77,,,,,
2026-02-25T18:55:01-05:00,SM,192.168.1.3,2,2,,,105,105,19,21,	-81,	-82,	-94,	-97,137M,,-77,-77,,,,,
2026-02-25T18:56:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,19,20,	-81,	-83,	-94,	-95,137M,,-77,-78,,,,,
2026-02-25T18:56:01-05:00,SM,192.168.1.3,2,2,,,105,105,19,20,	-81,	-83,	-94,	-95,137M,,-77,-78,,,,,
2026-02-25T18:57:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,19,21,	-81,	-84,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T18:57:01-05:00,SM,192.168.1.3,2,2,,,105,105,19,21,	-81,	-84,	-93,	-95,137M,,-77,-77,,,,,
2026-02-25T18:58:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-79,	-81,	-92,	-93,137M,,-78,-77,,,,,
2026-02-25T18:58:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-79,	-81,	-92,	-93,137M,,-78,-77,,,,,
2026-02-25T18:59:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-82,	-93,	-96,137M,,-78,-76,,,,,
2026-02-25T18:59:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-82,	-93,	-96,137M,,-78,-76,,,,,
2026-02-25T19:00:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-82,	-94,	-95,137M,,-78,-77,,,,,
2026-02-25T19:00:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-82,	-94,	-95,137M,,-78,-77,,,,,
2026-02-25T19:01:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-78,-77,,,,,
2026-02-25T19:01:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-78,-77,,,,,
2026-02-25T19:02:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-78,-77,,,,,
2026-02-25T19:02:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-78,-77,,,,,
2026-02-25T19:03:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:03:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:04:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:04:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:05:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-80,	-83,	-93,	-94,137M,,-78,-76,,,,,
2026-02-25T19:05:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-80,	-83,	-93,	-94,137M,,-78,-76,,,,,
2026-02-25T19:06:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-80,,	-92,,137M,,-78,-77,,,,,
2026-02-25T19:06:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-80,,	-92,,137M,,-78,-77,,,,,
2026-02-25T19:07:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-79,	-81,	-90,	-93,137M,,-78,-77,,,,,
2026-02-25T19:07:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-79,	-81,	-90,	-93,137M,,-78,-77,,,,,
2026-02-25T19:08:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:08:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:09:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:09:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:10:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-92,	-94,137M,,-78,-77,,,,,
2026-02-25T19:10:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-92,	-94,137M,,-78,-77,,,,,
2026-02-25T19:11:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:11:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:12:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-95,,	-97,,137M,,-78,-77,,,,,
2026-02-25T19:12:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-95,,	-97,,137M,,-78,-77,,,,,
2026-02-25T19:13:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-25T19:13:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-93,	-96,137M,,-78,-78,,,,,
2026-02-25T19:14:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-83,	-85,	-95,	-95,137M,,-76,-79,,,,,
2026-02-25T19:14:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-83,	-85,	-95,	-95,137M,,-76,-79,,,,,
2026-02-25T19:15:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-96,,	-98,,137M,,-76,-78,,,,,
2026-02-25T19:15:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-96,,	-98,,137M,,-76,-78,,,,,
2026-02-25T19:16:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-82,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-25T19:16:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-82,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-25T19:17:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-83,	-85,	-94,	-96,137M,,-76,-79,,,,,
2026-02-25T19:17:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-83,	-85,	-94,	-96,137M,,-76,-79,,,,,
2026-02-25T19:18:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-81,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-25T19:18:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-81,	-83,	-93,	-95,137M,,-76,-78,,,,,
2026-02-25T19:19:02-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T19:19:02-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-76,-77,,,,,
2026-02-25T19:20:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:20:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:21:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T19:21:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T19:22:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-92,	-94,137M,,-76,-77,,,,,
2026-02-25T19:22:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-92,	-94,137M,,-76,-77,,,,,
2026-02-25T19:23:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-83,	-84,	-92,	-94,137M,,-76,-79,,,,,
2026-02-25T19:23:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-83,	-84,	-92,	-94,137M,,-76,-79,,,,,
2026-02-25T19:24:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,21,,,,,103M,,-76,-77,,,,,
2026-02-25T19:24:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,21,,,,,103M,,-76,-77,,,,,
2026-02-25T19:25:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-25T19:25:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-94,137M,,-76,-77,,,,,
2026-02-25T19:26:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-81,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T19:26:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-81,	-83,	-93,	-95,137M,,-76,-76,,,,,
2026-02-25T19:27:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:27:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:28:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-95,137M,,-76,-77,,,,,
2026-02-25T19:28:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-95,137M,,-76,-77,,,,,
2026-02-25T19:29:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-79,	-81,	-89,	-91,137M,,-76,-77,,,,,
2026-02-25T19:29:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-79,	-81,	-89,	-91,137M,,-76,-77,,,,,
2026-02-25T19:30:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-86,,	-89,,137M,,-76,-77,,,,,
2026-02-25T19:30:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-86,,	-89,,137M,,-76,-77,,,,,
2026-02-25T19:31:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-80,	-82,	-92,	-95,137M,,-76,-78,,,,,
2026-02-25T19:31:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-80,	-82,	-92,	-95,137M,,-76,-78,,,,,
2026-02-25T19:32:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:32:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:33:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:33:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-96,137M,,-76,-77,,,,,
2026-02-25T19:34:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-82,	-83,	-93,	-94,137M,,-76,-78,,,,,
2026-02-25T19:34:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-82,	-83,	-93,	-94,137M,,-76,-78,,,,,
2026-02-25T19:35:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-83,	-85,	-93,	-95,137M,,-76,-79,,,,,
2026-02-25T19:35:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-83,	-85,	-93,	-95,137M,,-76,-79,,,,,
2026-02-25T19:36:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,22,	-81,	-83,	-92,	-96,137M,,-78,-76,,,,,
2026-02-25T19:36:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,22,	-81,	-83,	-92,	-96,137M,,-78,-76,,,,,
2026-02-25T19:37:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-78,-77,,,,,
2026-02-25T19:37:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-94,137M,,-78,-77,,,,,
2026-02-25T19:38:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,20,21,	-82,	-83,	-92,	-94,103M,,-78,-77,,,,,
2026-02-25T19:38:01-05:00,SM,192.168.1.3,2,2,,,104,104,20,21,	-82,	-83,	-92,	-94,103M,,-78,-77,,,,,
2026-02-25T19:39:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:39:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:40:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,20,	-82,	-83,	-92,	-96,137M,,-78,-78,,,,,
2026-02-25T19:40:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,20,	-82,	-83,	-92,	-96,137M,,-78,-78,,,,,
2026-02-25T19:41:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,21,	-81,	-82,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:41:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,21,	-81,	-82,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:42:02-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-82,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:42:02-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-82,	-83,	-94,	-96,137M,,-78,-77,,,,,
2026-02-25T19:43:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,20,	-81,	-84,	-93,	-96,137M,,-78,-78,,,,,
2026-02-25T19:43:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,20,	-81,	-84,	-93,	-96,137M,,-78,-78,,,,,
2026-02-25T19:44:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-82,	-84,	-93,	-93,137M,,-78,-78,,,,,
2026-02-25T19:44:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-82,	-84,	-93,	-93,137M,,-78,-78,,,,,
2026-02-25T19:45:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-92,	-94,137M,,-78,-77,,,,,
2026-02-25T19:45:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-92,	-94,137M,,-78,-77,,,,,
2026-02-25T19:46:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-82,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:46:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-82,	-83,	-93,	-94,137M,,-78,-77,,,,,
2026-02-25T19:47:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,20,21,	-79,	-81,	-90,	-92,103M,,-78,-77,,,,,
2026-02-25T19:47:01-05:00,SM,192.168.1.3,2,2,,,104,104,20,21,	-79,	-81,	-90,	-92,103M,,-78,-77,,,,,
2026-02-25T19:48:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:48:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:49:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-93,	-93,137M,,-78,-77,,,,,
2026-02-25T19:49:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-93,	-93,137M,,-78,-77,,,,,
2026-02-25T19:50:01-05:00,AP,192.168.1.2,0,137,2,2,104,105,20,22,	-80,	-83,	-91,	-94,103M,,-78,-76,,,,,
2026-02-25T19:50:01-05:00,SM,192.168.1.3,2,2,,,104,105,20,22,	-80,	-83,	-91,	-94,103M,,-78,-76,,,,,
2026-02-25T19:51:01-05:00,AP,192.168.1.2,0,137,2,2,105,105,20,22,	-78,	-81,	-91,	-92,137M,,-78,-76,,,,,
2026-02-25T19:51:01-05:00,SM,192.168.1.3,2,2,,,105,105,20,22,	-78,	-81,	-91,	-92,137M,,-78,-76,,,,,
2026-02-25T19:52:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:52:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-81,	-83,	-92,	-95,137M,,-78,-77,,,,,
2026-02-25T19:53:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-83,	-85,	-93,	-96,137M,,-76,-79,,,,,
2026-02-25T19:53:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-83,	-85,	-93,	-96,137M,,-76,-79,,,,,
2026-02-25T19:54:01-05:00,AP,192.168.1.2,0,137,2,2,104,104,20,21,	-81,	-83,	-92,	-94,103M,,-76,-77,,,,,
2026-02-25T19:54:01-05:00,SM,192.168.1.3,2,2,,,104,104,20,21,	-81,	-83,	-92,	-94,103M,,-76,-77,,,,,
2026-02-25T19:55:01-05:00,AP,192.168.1.2,0,137,2,2,105,104,20,21,	-82,	-84,	-93,	-95,137M,,-76,-77,,,,,
2026-02-25T19:55:01-05:00,SM,192.168.1.3,2,2,,,105,104,20,21,	-82,	-84,	-93,	-95,137M,,-76,-77,,,,,
